fighter_name,Height,Weight,Reach,Stance,DOB,win_by,date,win
Tony DeSouza,72.0,170.0,70.0,Southpaw,1974-07-26,KO,2006-12-30,0
Tony DeSouza,72.0,170.0,70.0,Southpaw,1974-07-26,KO,2001-09-28,0
Edwin DeWees,73.0,185.0,74.70833333333333,Orthodox,1982-08-07,KO,2006-11-11,0
Edwin DeWees,73.0,185.0,74.70833333333333,Orthodox,1982-08-07,Submission,2005-10-03,0
Edwin DeWees,73.0,185.0,74.70833333333333,Orthodox,1982-08-07,KO,2003-09-26,0
Alessio Di Chirico,72.0,185.0,74.0,Orthodox,1989-12-12,Other,2019-09-28,0
Alessio Di Chirico,72.0,185.0,74.0,Orthodox,1989-12-12,Other,2018-07-06,1
Alessio Di Chirico,72.0,185.0,74.0,Orthodox,1989-12-12,KO,2017-12-16,1
Alessio Di Chirico,72.0,185.0,74.0,Orthodox,1989-12-12,Other,2016-04-10,0
Alessio Di Chirico,72.0,185.0,74.0,Orthodox,1989-12-12,Other,2019-06-22,0
Alessio Di Chirico,72.0,185.0,74.0,Orthodox,1989-12-12,Submission,2017-01-28,0
Alessio Di Chirico,72.0,185.0,74.0,Orthodox,1989-12-12,Other,2016-08-27,1
Cyrille Diabate,78.0,205.0,81.0,Southpaw,1973-10-06,Submission,2014-03-08,0
Cyrille Diabate,78.0,205.0,81.0,Southpaw,1973-10-06,Submission,2012-11-17,1
Cyrille Diabate,78.0,205.0,81.0,Southpaw,1973-10-06,Other,2012-04-14,1
Cyrille Diabate,78.0,205.0,81.0,Southpaw,1973-10-06,Submission,2011-11-05,0
Cyrille Diabate,78.0,205.0,81.0,Southpaw,1973-10-06,Submission,2010-10-16,0
Cyrille Diabate,78.0,205.0,81.0,Southpaw,1973-10-06,KO,2013-02-16,0
Cyrille Diabate,78.0,205.0,81.0,Southpaw,1973-10-06,Other,2011-03-03,1
Cyrille Diabate,78.0,205.0,81.0,Southpaw,1973-10-06,KO,2010-05-29,1
Marc Diakiese,70.0,155.0,73.0,Orthodox,1993-03-16,Other,2019-09-28,1
Marc Diakiese,70.0,155.0,73.0,Orthodox,1993-03-16,Other,2019-03-16,1
Marc Diakiese,70.0,155.0,73.0,Orthodox,1993-03-16,Other,2017-07-07,0
Marc Diakiese,70.0,155.0,73.0,Orthodox,1993-03-16,KO,2017-03-18,1
Marc Diakiese,70.0,155.0,73.0,Orthodox,1993-03-16,Other,2018-07-22,0
Marc Diakiese,70.0,155.0,73.0,Orthodox,1993-03-16,Submission,2017-12-30,0
Marc Diakiese,70.0,155.0,73.0,Orthodox,1993-03-16,Other,2016-12-09,1
Marc Diakiese,70.0,155.0,73.0,Orthodox,1993-03-16,KO,2016-10-08,1
Tyler Diamond,67.0,145.0,69.0,Orthodox,1991-03-18,Other,2018-07-06,0
Hacran Dias,68.0,155.0,69.0,Orthodox,1984-06-16,Other,2017-10-28,0
Hacran Dias,68.0,155.0,69.0,Orthodox,1984-06-16,Other,2016-10-01,0
Hacran Dias,68.0,155.0,69.0,Orthodox,1984-06-16,Other,2015-06-27,1
Hacran Dias,68.0,155.0,69.0,Orthodox,1984-06-16,Other,2013-05-18,0
Hacran Dias,68.0,155.0,69.0,Orthodox,1984-06-16,Other,2016-04-16,0
Hacran Dias,68.0,155.0,69.0,Orthodox,1984-06-16,Other,2014-12-20,1
Hacran Dias,68.0,155.0,69.0,Orthodox,1984-06-16,Other,2014-06-28,0
Hacran Dias,68.0,155.0,69.0,Orthodox,1984-06-16,Other,2012-06-23,1
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Other,2012-02-04,0
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,KO,2006-11-18,1
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Submission,2006-08-26,1
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,KO,2005-06-04,1
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,KO,2005-02-05,1
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,KO,2004-04-02,1
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Submission,2003-09-26,1
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Other,2015-01-31,0
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Other,2013-03-16,0
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Other,2011-10-29,1
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Other,2006-04-15,0
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Other,2006-02-04,0
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Other,2005-11-05,0
Nick Diaz,73.0,185.0,76.0,Southpaw,1983-08-02,Other,2004-08-21,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2016-08-20,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,KO,2013-04-20,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Submission,2012-05-05,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2011-12-30,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Submission,2011-09-24,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2011-04-30,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2011-01-01,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Submission,2010-08-28,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,KO,2010-03-27,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Submission,2009-09-16,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2008-09-17,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Submission,2008-04-02,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Submission,2008-01-23,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Submission,2007-09-19,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Submission,2007-06-23,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,KO,2019-11-02,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2019-08-17,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Submission,2016-03-05,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2015-12-19,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2014-12-13,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,KO,2013-11-30,1
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2012-12-08,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2010-01-11,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2009-06-20,0
Nate Diaz,72.0,170.0,76.0,Southpaw,1985-04-16,Other,2009-01-31,0
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,KO,2018-08-04,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,Other,2016-12-30,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,Other,2016-07-09,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,Other,2016-01-17,0
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,KO,2015-07-25,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,KO,2014-08-30,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,Other,2014-01-15,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,KO,2013-04-20,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,KO,2013-03-16,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,Submission,2012-07-11,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,Other,2012-02-15,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,KO,2011-12-03,0
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,KO,2019-01-19,0
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,KO,2017-11-04,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,KO,2014-05-24,1
TJ Dillashaw,66.0,125.0,67.0,Orthodox,1986-02-07,Other,2013-10-09,0
Russell Doane,67.0,135.0,70.0,Orthodox,1986-08-13,Submission,2016-07-07,0
Russell Doane,67.0,135.0,70.0,Orthodox,1986-08-13,Other,2015-07-12,0
Russell Doane,67.0,135.0,70.0,Orthodox,1986-08-13,Submission,2018-02-24,0
Russell Doane,67.0,135.0,70.0,Orthodox,1986-08-13,KO,2017-06-17,1
Russell Doane,67.0,135.0,70.0,Orthodox,1986-08-13,Submission,2016-10-08,0
Russell Doane,67.0,135.0,70.0,Orthodox,1986-08-13,Other,2014-09-13,0
Russell Doane,67.0,135.0,70.0,Orthodox,1986-08-13,Other,2014-07-05,1
Russell Doane,67.0,135.0,70.0,Orthodox,1986-08-13,Submission,2014-01-04,1
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,KO,2020-01-18,1
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,KO,2019-06-29,1
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Other,2018-08-25,1
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Other,2018-01-27,1
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,KO,2016-09-10,1
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Submission,2019-03-09,0
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,KO,2017-07-29,1
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Submission,2016-12-10,0
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Other,2016-01-02,1
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Submission,2015-06-13,0
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Other,2015-03-21,0
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Submission,2014-12-13,1
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Other,2014-05-31,0
Drew Dober,68.0,155.0,70.0,Southpaw,1988-10-19,Other,2013-11-30,0
Shana Dobson,66.0,125.0,69.0,Orthodox,1989-03-30,Other,2018-04-14,0
Shana Dobson,66.0,125.0,69.0,Orthodox,1989-03-30,KO,2020-02-22,0
Shana Dobson,66.0,125.0,69.0,Orthodox,1989-03-30,Other,2019-08-17,0
Shana Dobson,66.0,125.0,69.0,Orthodox,1989-03-30,KO,2017-12-01,1
David Dodd,74.0,200.0,75.80392156862744,Orthodox,1973-09-22,Other,2000-06-09,0
David Dodd,74.0,200.0,75.80392156862744,Orthodox,1973-09-22,Other,1999-07-16,0
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,KO,2020-02-15,1
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2019-02-23,0
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2018-03-03,1
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2017-11-11,0
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2017-04-22,1
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,KO,2016-04-16,1
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2015-05-23,1
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,KO,2014-06-07,1
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,KO,2013-10-19,1
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,KO,2012-10-05,1
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2012-05-05,1
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2018-09-08,0
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2016-10-01,0
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2015-09-05,0
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,Other,2013-01-26,0
John Dodson,63.0,135.0,66.0,Orthodox,1984-09-26,KO,2011-12-03,1
Joe Doerksen,72.0,185.0,75.0,Orthodox,1977-10-09,Other,2010-12-11,0
Joe Doerksen,72.0,185.0,75.0,Orthodox,1977-10-09,Submission,2005-04-16,1
Joe Doerksen,72.0,185.0,75.0,Orthodox,1977-10-09,Submission,2010-09-25,0
Joe Doerksen,72.0,185.0,75.0,Orthodox,1977-10-09,Submission,2010-05-08,1
Joe Doerksen,72.0,185.0,75.0,Orthodox,1977-10-09,KO,2008-04-19,0
Joe Doerksen,72.0,185.0,75.0,Orthodox,1977-10-09,KO,2007-11-17,0
Joe Doerksen,72.0,185.0,75.0,Orthodox,1977-10-09,Other,2006-03-04,0
Joe Doerksen,72.0,185.0,75.0,Orthodox,1977-10-09,Other,2005-08-20,0
Joe Doerksen,72.0,185.0,75.0,Orthodox,1977-10-09,KO,2004-08-21,0
Cameron Dollar,71.0,155.0,72.68125,Orthodox,1987-05-12,Submission,2009-06-20,0
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Other,2018-03-03,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,KO,2015-12-19,0
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,KO,2011-08-14,0
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,KO,2011-03-03,0
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Submission,2010-09-25,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Other,2010-02-20,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Other,2009-09-16,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,KO,2008-12-27,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Submission,2008-07-19,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,KO,2018-09-15,0
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Other,2017-07-07,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Other,2015-04-25,0
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,KO,2014-12-20,0
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Other,2014-05-31,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,KO,2014-03-23,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Other,2013-10-19,0
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Other,2013-01-19,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Other,2012-05-26,1
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Submission,2009-07-11,0
CB Dollaway,74.0,185.0,76.0,Orthodox,1983-08-10,Submission,2008-06-21,0
Cody Donovan,75.0,205.0,74.0,Orthodox,1981-02-20,KO,2014-07-19,0
Cody Donovan,75.0,205.0,74.0,Orthodox,1981-02-20,KO,2013-11-16,0
Cody Donovan,75.0,205.0,74.0,Orthodox,1981-02-20,KO,2013-08-17,0
Cody Donovan,75.0,205.0,74.0,Orthodox,1981-02-20,KO,2012-12-14,1
Houston Dorr,73.0,210.0,74.70833333333333,Orthodox,,KO,1997-10-17,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2020-01-25,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2019-07-20,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Submission,2019-05-18,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2018-11-30,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2018-06-09,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2016-11-05,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,KO,2016-07-07,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,KO,2015-12-19,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2014-12-13,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,KO,2014-06-07,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2014-04-19,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2013-05-18,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2012-07-11,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Submission,2012-05-15,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2010-01-11,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2009-09-19,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2017-12-16,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Submission,2017-09-09,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2017-06-17,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2015-03-14,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,KO,2014-08-23,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2013-08-28,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2012-11-17,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2011-11-19,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,KO,2011-07-02,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Submission,2010-08-07,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Submission,2010-04-10,1
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,Other,2009-04-01,0
Rafael Dos Anjos,68.0,170.0,70.0,Southpaw,1984-10-26,KO,2008-11-15,0
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2018-12-01,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,Other,2018-07-14,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2015-12-19,0
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,Other,2014-12-13,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2013-05-25,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,Other,2012-12-29,0
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2012-05-26,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2010-03-21,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2010-01-02,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2009-09-19,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2009-02-21,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2008-10-25,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2020-01-25,0
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2019-06-29,0
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2019-03-09,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2017-05-13,0
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,Other,2016-04-10,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2013-10-19,0
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,KO,2011-11-12,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,Other,2011-06-11,1
Junior Dos Santos,76.0,238.0,77.0,Orthodox,1984-01-30,Other,2010-08-07,1
Antonio Dos Santos,70.0,185.0,72.0,Orthodox,1988-07-21,KO,2015-06-20,0
Antonio Dos Santos,70.0,185.0,72.0,Orthodox,1988-07-21,KO,2014-12-20,0
Anderson Dos Santos,65.0,135.0,70.0,Orthodox,1985-07-24,Other,2019-06-22,0
Anderson Dos Santos,65.0,135.0,70.0,Orthodox,1985-07-24,Other,2018-11-17,0
Tiago Trator,69.0,145.0,70.0,Orthodox,1987-04-12,Other,2016-12-09,0
Tiago Trator,69.0,145.0,70.0,Orthodox,1987-04-12,KO,2015-02-22,0
Tiago Trator,69.0,145.0,70.0,Orthodox,1987-04-12,Other,2015-09-05,1
Tiago Trator,69.0,145.0,70.0,Orthodox,1987-04-12,Other,2014-07-26,1
Danny Downes,72.0,155.0,72.0,Orthodox,1986-04-08,Other,2011-06-04,0
Danny Downes,72.0,155.0,72.0,Orthodox,1986-04-08,Other,2011-10-29,0
Derek Downey,73.0,185.0,74.70833333333333,Orthodox,1980-04-27,Submission,2009-02-07,0
Tomasz Drwal,73.0,205.0,76.0,Orthodox,1982-01-22,Other,2010-09-15,0
Tomasz Drwal,73.0,205.0,76.0,Orthodox,1982-01-22,Submission,2009-09-19,1
Tomasz Drwal,73.0,205.0,76.0,Orthodox,1982-01-22,KO,2009-06-20,1
Tomasz Drwal,73.0,205.0,76.0,Orthodox,1982-01-22,KO,2009-01-17,1
Tomasz Drwal,73.0,205.0,76.0,Orthodox,1982-01-22,Submission,2010-03-27,0
Tomasz Drwal,73.0,205.0,76.0,Orthodox,1982-01-22,KO,2007-09-08,0
Robert Drysdale,75.0,205.0,78.0,Orthodox,1981-10-05,Other,2014-07-06,0
Hugo Duarte,72.0,240.0,73.75,Orthodox,1968-08-09,KO,1998-05-15,0
Milana Dudieva,63.0,135.0,61.0,Orthodox,1989-08-04,KO,2016-11-19,0
Milana Dudieva,63.0,135.0,61.0,Orthodox,1989-08-04,KO,2015-04-04,0
Milana Dudieva,63.0,135.0,61.0,Orthodox,1989-08-04,Other,2014-08-23,1
Todd Duffee,75.0,260.0,78.0,Orthodox,1985-12-06,Other,2019-09-14,0
Todd Duffee,75.0,260.0,78.0,Orthodox,1985-12-06,KO,2014-12-06,1
Todd Duffee,75.0,260.0,78.0,Orthodox,1985-12-06,KO,2010-05-29,0
Todd Duffee,75.0,260.0,78.0,Orthodox,1985-12-06,KO,2009-08-29,1
Todd Duffee,75.0,260.0,78.0,Orthodox,1985-12-06,KO,2015-07-15,0
Todd Duffee,75.0,260.0,78.0,Orthodox,1985-12-06,KO,2012-12-29,1
Joe Duffy,70.0,155.0,73.0,Orthodox,1988-02-18,Other,2017-03-18,1
Joe Duffy,70.0,155.0,73.0,Orthodox,1988-02-18,Submission,2016-07-07,1
Joe Duffy,70.0,155.0,73.0,Orthodox,1988-02-18,Submission,2015-07-18,1
Joe Duffy,70.0,155.0,73.0,Orthodox,1988-02-18,Other,2019-03-16,0
Joe Duffy,70.0,155.0,73.0,Orthodox,1988-02-18,KO,2017-11-04,0
Joe Duffy,70.0,155.0,73.0,Orthodox,1988-02-18,Other,2016-01-02,0
Joe Duffy,70.0,155.0,73.0,Orthodox,1988-02-18,KO,2015-03-14,1
Alexis Dufresne,69.0,135.0,68.0,Orthodox,1990-08-31,Other,2015-01-03,0
Alexis Dufresne,69.0,135.0,68.0,Orthodox,1990-08-31,Other,2014-07-06,0
Jessamyn Duke,71.0,135.0,73.0,Orthodox,1986-06-24,Other,2015-07-25,0
Jessamyn Duke,71.0,135.0,73.0,Orthodox,1986-06-24,KO,2014-07-16,0
Jessamyn Duke,71.0,135.0,73.0,Orthodox,1986-06-24,Other,2014-04-26,0
Jessamyn Duke,71.0,135.0,73.0,Orthodox,1986-06-24,Other,2013-11-30,1
Kelly Dullanty,68.0,155.0,69.79285714285714,Orthodox,1977-11-04,Submission,2002-03-22,0
Norma Dumont,67.0,135.0,67.0,Orthodox,1990-10-01,KO,2020-02-29,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,KO,2018-04-07,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2016-09-17,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2015-01-03,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,KO,2012-01-28,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2011-09-17,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Submission,2010-01-11,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2009-08-29,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,KO,2009-02-21,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,KO,2018-09-22,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2017-10-07,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2015-12-11,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2015-07-18,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,KO,2014-07-16,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Submission,2013-11-16,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2013-05-18,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2013-02-02,1
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2012-09-22,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,KO,2011-01-22,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2010-09-25,0
Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,Other,2010-06-12,1
Tom Duquesnoy,67.0,135.0,68.0,Orthodox,1993-06-21,Other,2018-03-17,1
Tom Duquesnoy,67.0,135.0,68.0,Orthodox,1993-06-21,Other,2017-10-07,0
Tom Duquesnoy,67.0,135.0,68.0,Orthodox,1993-06-21,KO,2017-04-15,1
Reuben Duran,67.0,135.0,69.0,Orthodox,1983-07-02,KO,2012-12-15,0
Reuben Duran,67.0,135.0,69.0,Orthodox,1983-07-02,Submission,2011-06-04,1
Reuben Duran,67.0,135.0,69.0,Orthodox,1983-07-02,Other,2013-03-16,0
Reuben Duran,67.0,135.0,69.0,Orthodox,1983-07-02,Other,2011-03-03,0
Luiz Dutra,71.0,170.0,71.0,Orthodox,1982-05-06,KO,2015-05-30,0
Luiz Dutra,71.0,170.0,71.0,Orthodox,1982-05-06,Other,2014-01-04,0
Merab Dvalishvili,66.0,135.0,68.0,Orthodox,1991-01-10,Other,2018-09-15,1
Merab Dvalishvili,66.0,135.0,68.0,Orthodox,1991-01-10,KO,2018-04-21,0
Merab Dvalishvili,66.0,135.0,68.0,Orthodox,1991-01-10,Other,2020-02-15,1
Merab Dvalishvili,66.0,135.0,68.0,Orthodox,1991-01-10,Other,2019-05-04,1
Merab Dvalishvili,66.0,135.0,68.0,Orthodox,1991-01-10,Other,2017-12-09,0
David Dvorak,65.0,125.0,68.0,Orthodox,1992-06-05,Other,2020-03-14,1
Matt Dwyer,76.0,170.0,76.0,Orthodox,1989-12-17,Other,2016-01-30,0
Matt Dwyer,76.0,170.0,76.0,Orthodox,1989-12-17,Other,2015-07-15,0
Matt Dwyer,76.0,170.0,76.0,Orthodox,1989-12-17,KO,2015-02-22,1
